search URL:,https://patents.google.com/?q=%22Hardy-Weinberg%22+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22+OR+%22genetic+analysis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2008049111-A1,Genetic markers of chromosome 3 associated with scoliosis and use thereof ,"Axial Biotech, Inc.","Lesa M. Nelson, Kenneth Ward",2006-10-20,2007-10-19,2008-04-24,,https://patents.google.com/patent/WO2008049111A1/en,
WO-2007103977-A2,A physiogenomic method for predicting clinical outcomes of treatments in patients ,"Genomas, Inc.","Gualberto Ruano, Andreas Windemuth",2006-03-08,2007-03-07,2007-09-13,,https://patents.google.com/patent/WO2007103977A2/en,
US-2014342919-A1,Markers related to age-related macular degeneration and uses therefor ,Johanna M. Seddon,Johanna M. Seddon,2013-03-10,2014-03-10,2014-11-20,,https://patents.google.com/patent/US20140342919A1/en,https://patentimages.storage.googleapis.com/5e/1e/e4/5bbb67a9dbed10/US20140342919A1-20141120-D00001.png
JP-5881420-B2,Autism-related genetic markers ,"ユニバーシティ・オブ・ユタ・リサーチ・ファウンデイション, リニアゲン，インク．","エフ． レパート，マーク, エフ． レパート，マーク, エム． マクマホン，ウィリアム, エム． マクマホン，ウィリアム, 伯禎 松浪, 伯禎 松浪, ポール，マイケル，エス．, リンデル，アレックス，エス．",2008-11-12,2009-11-12,2016-03-09,2016-03-09,https://patents.google.com/patent/JP5881420B2/en,https://patentimages.storage.googleapis.com/85/d5/91/1d8d1c85a467cc/0005881420-10.png
EP-2487238-A1,Hair shape susceptibility gene ,Kao Corporation,"Hiroyuki Taguchi, Hiroshi Yoshida, Chie Fuse, Tadao Arinami",2009-10-05,2010-10-05,2012-08-15,,https://patents.google.com/patent/EP2487238A1/en,https://patentimages.storage.googleapis.com/54/8e/c1/ec07404fa5c4d0/imgf0001.png
WO-2006126706-A1,"Prophylactic/therapeutic agent for psychotic disorder such as bipolar mood disorder and schizophrenia, screening method for the same, and method for determination of risk for the development of the disease ","Kyoto University, National University Corporation Nagoya University, School Juridical Person Fujita Educational Institution","Tsuyoshi Miyakawa, Nobuyuki Yamasaki, Keiko Toyama, Norio Ozaki, Masashi Ikeda, Nakao Iwata",2005-05-23,2006-05-23,2006-11-30,,https://patents.google.com/patent/WO2006126706A1/en,
WO-2008006001-A2,Genetic polymorphisms associated with scoliosis and use thereof ,"Axial Biotech, Inc.","Lesa M. Nelson, Kenneth Ward",2006-07-03,2007-07-03,2008-01-10,,https://patents.google.com/patent/WO2008006001A2/en,
US-2011189663-A1,Assessment of risk for colorectal cancer ,"Cancer Care Ontario, Mcgill University","Michelle Cotterchio, Steven Gallinger, Celia Greenwood, Thomas J. Hudson, Brent W. Zanke, Michael Phillips, Saravanan Sundararajan, Alexandre Montpetit, Phillippe Laflamme, Vincent Ferretti",2007-03-05,2008-03-05,2011-08-04,,https://patents.google.com/patent/US20110189663A1/en,
CN-102154445-A,Method for predicting susceptibility of coronary heart disease and kit thereof ,华中科技大学同济医学院附属同济医院,"汪道文, 丁虎, 吴斌",2010-02-10,2010-02-10,2011-08-17,,https://patents.google.com/patent/CN102154445A/en,https://patentimages.storage.googleapis.com/65/30/60/db2d133d8a799a/HSA00000045109400011.png
US-7981609-B2,Methods for identifying and using SNP panels ,"The Brigham And Women's Hospital, Inc., Dana-Farber Cancer Institute, Inc.","Mark A. Rubin, Francesca Demichelis, Levi A. Garraway, William R. Sellers",2006-06-09,2007-06-08,2011-07-19,2011-07-19,https://patents.google.com/patent/US7981609B2/en,https://patentimages.storage.googleapis.com/9d/bf/e8/60fa82e63e27fa/US07981609-20110719-D00001.png
US-2018010190-A1,Genetic variant of the annexin a5 gene ,Universitaetsklinikum Muenster,"Nadja Bogdanova, Arseni Markov, Jurgen Horst, Volker Gerke",2004-11-19,2017-09-25,2018-01-11,,https://patents.google.com/patent/US20180010190A1/en,https://patentimages.storage.googleapis.com/45/31/b5/a9b0d318af9b34/US20180010190A1-20180111-D00001.png
RU-2422523-C1,"Allele snp41 of gene pde4d, its application for prediction of individual propensity for stroke in russian population, application of molecular-genetic marker of individual propensity for stroke and method for prediction of individual propensity for stroke ","Государственное образовательное учреждение высшего профессионального образования Российский государственный медицинский университет Федерального агентства по здравоохранению и социальному развитию (ГОУ ВПО РГМУ Росздрава), Российская Федерация, От Имени Которой Выступает Министерство Образования И Науки Российской Федерации","Елена Александровна Бондаренко (RU), Елена Александровна Бондаренко, Татьяна Викторовна Тупицына (RU), Татьяна Викторовна Тупицына, Николай Анатольевич Шамалов (RU), Николай Анатольевич Шамалов, Ирма Мухамедовна Шетова (RU), Ирма Мухамедовна Шетова, Вероника Игоревна Скворцова (RU), Вероника Игоревна Скворцова, Татьяна Васильевна Наседкина (RU), Татьяна Васильевна Наседкина, Александр Сергеевич Заседателев (RU), Александр Сергеевич Заседателев, Петр Андреевич Сломинский (RU), Петр Андреевич Сломинский, Светлана Андреевна Лимборская (RU), Светлана Андреевна Лимборская",2010-04-22,2010-04-22,2011-06-27,2011-06-27,https://patents.google.com/patent/RU2422523C1/en,
US-2010099083-A1,Crohn disease susceptibility gene ,Genizon Biosciences Inc,"John Verner Raelson, Stefan Schreiber, Randall David Little, Andre Franke, Jochen Hampe, Tim Keith, Vanessa Bruat, Abdelmajid Belouchi",2006-07-26,2007-07-26,2010-04-22,,https://patents.google.com/patent/US20100099083A1/en,https://patentimages.storage.googleapis.com/f3/f1/ff/7bb0d844301d64/US20100099083A1-20100422-D00000.png
US-2020087728-A1,Genetic markers associated with endometriosis and use thereof ,"Juneau Biosciences, L.L.C.","Kenneth Ward, Hans Albertsen, Georges C. Frech, Rakesh N. Chettier",2010-03-26,2019-02-27,2020-03-19,,https://patents.google.com/patent/US20200087728A1/en,
US-2019112644-A1,Method and kit for genetic analysis ,"Synaptamine, Inc.",Kenneth Blum,2014-07-10,2018-12-19,2019-04-18,,https://patents.google.com/patent/US20190112644A1/en,
CN-105506164-A,Kit for detecting susceptibility of hebephrenic schizophrenia ,青岛市肿瘤医院,"李莉, 张海茂, 赵自云",2016-02-04,2016-02-04,2016-04-20,,https://patents.google.com/patent/CN105506164A/en,
KR-20210122017-A,Genetic polymorphic markers for determining type of skin pigmentation and use thereof ,"주식회사 엘지생활건강, 성균관대학교산학협력단","신중곤, 임상섭, 원홍희",2020-03-31,2020-08-03,2021-10-08,,https://patents.google.com/patent/KR20210122017A/en,
WO-2008010195-A2,Method and apparatus for the determination of genetic associations ,"Neocodex, S.L.",Agustín RUÍZ LAZA,2006-01-11,2007-01-11,2008-01-24,,https://patents.google.com/patent/WO2008010195A2/en,
US-2010291550-A1,Methods and compositions for modulating hair growth ,University Of Massachusetts,Evgeny I. Rogaev,2006-10-11,2007-10-11,2010-11-18,,https://patents.google.com/patent/US20100291550A1/en,https://patentimages.storage.googleapis.com/9a/07/dc/c2339bb411f834/US20100291550A1-20101118-D00001.png
US-7947444-B2,Leptin promoter polymorphisms and uses thereof ,University Of Alberta,Stephen Stewart Moore,2004-02-19,2008-05-06,2011-05-24,2011-05-24,https://patents.google.com/patent/US7947444B2/en,https://patentimages.storage.googleapis.com/f0/21/eb/7de8798bdd63c7/US07947444-20110524-D00001.png
CN-101374961-A,Association of PDE4D allelic variants and stroke ,霍夫曼-拉罗奇有限公司,V·布罗菲,2005-10-25,2006-10-24,2009-02-25,,https://patents.google.com/patent/CN101374961A/en,https://patentimages.storage.googleapis.com/d8/79/05/2bcbc2f5e381d9/A200680047707E01261.png
WO-2015168699-A1,Methods of predicting medically refractive ulcerative colitis (mruc) requiring colectomy ,Cedars-Sinai Medical Center,"Dermot MCGOVERN, Talin Haritunians, Stephan Targan, Philip FLESHNER",2014-05-02,2015-05-04,2015-11-05,,https://patents.google.com/patent/WO2015168699A1/en,
US-2009098056-A1,Alpk1 gene variants in diagnosis risk of gout ,National Health Research Institute,"Ying-Chin Ko, Shih-Feng Tsai",2007-09-10,2008-09-10,2009-04-16,,https://patents.google.com/patent/US20090098056A1/en,https://patentimages.storage.googleapis.com/73/71/d8/2d395b016db913/US20090098056A1-20090416-D00001.png
CN-102317470-A,Genetic variants contributing to risk of prostate cancer ,解码遗传学私营有限责任公司,"尤利乌斯·格维兹门松, 帕特里克·舒莱姆",2007-02-07,2008-02-07,2012-01-11,,https://patents.google.com/patent/CN102317470A/en,https://patentimages.storage.googleapis.com/71/c0/c3/678935fc13f162/HSB00000015645900011.png
US-2009093396-A1,Diagnostics and therapeutics for restenosis ,"Crossman David C, Duff Gordon W, Francis Sheila E, Kornman Kenneth S, Katherine Stephenson","David C. Crossman, Gordon W. Duff, Sheila E. Francis, Kenneth S. Kornman, Katherine Stephenson",1997-03-10,2008-06-20,2009-04-09,,https://patents.google.com/patent/US20090093396A1/en,https://patentimages.storage.googleapis.com/c6/dd/ef/cd11d715f173da/US20090093396A1-20090409-D00000.png
KR-100901817-B1,Primer set for constructing Hanwoo production history system and method for discriminating Hanwoo individual using the same ,영남대학교 산학협력단,"여정수, 이윤석, 배정환",2007-06-21,2007-06-21,2009-06-09,2009-06-09,https://patents.google.com/patent/KR100901817B1/en,https://patentimages.storage.googleapis.com/d1/65/f5/869525931c1ff0/112007044912269-pat00006.png
KR-20200130165-A,Method for Diagnosing Dementia Based on TOP3B Gene Variants ,주식회사 엠제이브레인바이오,"이왕준, 정영희",2019-05-10,2020-05-07,2020-11-18,,https://patents.google.com/patent/KR20200130165A/en,https://patentimages.storage.googleapis.com/bb/63/76/95041600ef8f8f/pat00004.png
KR-20160052174-A,"Composition, kit, and microarray for diagnosing chronic obstructive pulmonary disease and method for diagnosis of chronic obstructive pulmonary disease using the same ",강원대학교병원,김우진,2014-11-04,2014-11-04,2016-05-12,,https://patents.google.com/patent/KR20160052174A/en,https://patentimages.storage.googleapis.com/5c/ea/bc/34ab346872de5e/pat00001.png
CN-116926208-B,"Molecular marker combination, primer group, kit and method for complex genetic relationship analysis ",中国人民解放军军事科学院军事医学研究院,"王升启, 张庆珍, 杨森, 周喆",2023-08-09,2023-08-09,2025-05-02,2025-05-02,https://patents.google.com/patent/CN116926208B/en,
CN-116134152-A,Method for assessing risk of producing a severe response to coronavirus infection ,基因技术有限公司,"吉莉安·休·迪特, 尼古拉斯·马克·墨菲, 理查德·奥尔曼",2020-05-27,2021-05-26,2023-05-16,,https://patents.google.com/patent/CN116134152A/en,https://patentimages.storage.googleapis.com/4c/a4/6b/e53fccaf1ab8e6/HDA0004036771010000011.png
US-8979753-B2,Identifying risk of a medical event ,University Of Rochester,"James P. Corsetti, Charles E. Sparks, Daniel H. Ryan, Arthur J. Moss",2006-05-31,2007-05-31,2015-03-17,2015-03-17,https://patents.google.com/patent/US8979753B2/en,https://patentimages.storage.googleapis.com/ed/f2/28/94a543e7fac609/US08979753-20150317-D00000.png
US-2010291551-A1,Genemap of the human associated with crohn's disease ,Genizon Biosciences Inc.,Abdelmajid Belouchi,2006-11-17,2007-11-16,2010-11-18,,https://patents.google.com/patent/US20100291551A1/en,
KR-20110074527-A,Methods and systems for integrating multiple environmental and genetic risk factors ,네이비제닉스 인크.,"에란 할페린, 제니퍼 웨슬, 미셀 카길, 디트리히 에이 스테판",2008-09-12,2009-09-11,2011-06-30,,https://patents.google.com/patent/KR20110074527A/en,https://patentimages.storage.googleapis.com/b9/b0/fc/455e0750a30b68/pct00161.png
US-11008618-B2,"Genetic polymorphisms associated with autoinflammatory diseases, methods of detection and uses thereof ",Celera Corporation,"Steven Schrodi, Yonghong Li",2008-07-02,2017-10-19,2021-05-18,2021-05-18,https://patents.google.com/patent/US11008618B2/en,
US-2010120628-A1,Genemap of the human genes associated with adhd ,Genizon Biosciences Inc.,"Abdelmajid Belouchi, Vanessa Bruat, Pascal Croteau, Daniel Dubois, Randall David Little, Bruno Paquin, John Verner Raelson, Jonathan Segal, Paul Van Eerdewegh, Sandie Briand, Sem Kebache, Tim Keith",2007-02-06,2008-02-06,2010-05-13,,https://patents.google.com/patent/US20100120628A1/en,
CN-109906275-A,Compositions and methods for detecting susceptibility to cardiovascular disease ,爱荷华大学研究基金会,"R·菲利伯特, M·多甘",2016-06-08,2017-06-08,2019-06-18,,https://patents.google.com/patent/CN109906275A/en,
US-8153369-B2,Assessment of risk for colorectal cancer ,"Cancer Care Ontario, Mcgill University","Michelle Cotterchio, Steven Gallinger, Celia Greenwood, Thomas J. Hudson, Brent W. Zanke, Michael Phillips, Saravanan Sundararajan, Alexandre Montpetit, Phillippe Laflamme, Vincent Ferretti",2006-06-05,2007-06-05,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153369B2/en,
EP-2006687-A1,"Method of testing a subject thought to have or be predisposed to having asthma, allergie, atopic disease or atopic sensitization ",Commissariat A L'energie Atomique,designation of the inventor has not yet been filed The,2007-06-20,2007-06-20,2008-12-24,,https://patents.google.com/patent/EP2006687A1/en,https://patentimages.storage.googleapis.com/b3/2a/e9/fb15a01fea4041/imgf0001.png
WO-2012082912-A2,Markers related to age-related macular degeneration and uses therefor ,"Tufts Medical Center, Inc., The General Hospital Corporation","Johanna M. Seddon, Mark Daly",2010-12-14,2011-12-14,2012-06-21,,https://patents.google.com/patent/WO2012082912A2/en,
RU-2655635-C1,Method of early genetic diagnostics of risk for developing type 2 diabetes mellitus ,"Федеральное государственное автономное образовательное учреждение высшего образования ""Балтийский федеральный университет имени Иммануила Канта"" (БФУ им. И. Канта)","Дарья Александровна Скуратовская, Елена Витальевна Кириенкова, Павел Анатольевич Затолокин, Мария Александровна Василенко, Николай Сергеевич Фаттахов, Лариса Сергеевна Литвинова",2017-03-16,2017-03-16,2018-05-29,2018-05-29,https://patents.google.com/patent/RU2655635C1/en,
US-11287425-B2,Genetic markers associated with endometriosis and use thereof ,"Juneau Biosciences, Llc","Kenneth Ward, Hans Albertson",2009-04-22,2010-04-22,2022-03-29,2022-03-29,https://patents.google.com/patent/US11287425B2/en,
RU-2766728-C1,Method for determining predisposition to dysfunction of the autonomic nervous system in females associated with excessive contamination with hexane ,"Федеральное бюджетное учреждение науки ""Федеральный научный центр медико-профилактических технологий управления рисками здоровью населения"" Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека (ФБУН ""ФНЦ медико-профилактических технологий управления рисками здоровью","Олег Владимирович Долгих, Ольга Алексеевна Казакова, Инга Николаевна Аликина, Алена Александровна Мазунина, Александр Владимирович Кривцов, Надежда Алексеевна Вдовина, Татьяна Андреевна Легостаева, Юлия Александровна Челакова",2021-04-27,2021-04-27,2022-03-15,2022-03-15,https://patents.google.com/patent/RU2766728C1/en,
US-8685647-B2,SNP markers associated with polycystic ovary syndrome ,"Shandong University, Shandong Shanda Hospital For Reproductive Medicine Co., Ltd., Shanghai Jiao Tong University","Zi-Jiang Chen, Han Zhao, Lin He, Yongyong Shi, Jinlong Ma, Yueran Zhao, Ling Geng, Li You",2010-05-31,2012-06-18,2014-04-01,2014-04-01,https://patents.google.com/patent/US8685647B2/en,https://patentimages.storage.googleapis.com/69/83/d2/7787bdb0a404d0/US08685647-20140401-D00001.png
